Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z
67.98171234,259.2554626,-2898.570557,63.26448822,257.1387024,-2879.09668,68.77864075,257.4667969,-2889.988525,69.73859406,259.9630127,-2927.303467,63.98480988,259.4779663,-2943.95166,68.69265747,260.6477661,-2935.750488
68.09518433,258.9406128,-2899.177246,63.45775604,256.3811951,-2879.741943,68.9417572,256.9596252,-2890.641846,69.69208527,260.2958374,-2927.902344,63.86264038,260.1560669,-2944.524414,68.60570526,261.1520386,-2936.317627
68.21169281,258.5891113,-2899.811768,63.67207336,255.570694,-2880.431885,69.11558533,256.4195557,-2891.330322,69.6394043,260.6227417,-2928.510254,63.7115593,260.8708801,-2945.094727,68.46644592,261.6790466,-2936.898926
68.33152771,258.2253723,-2900.535156,63.93963242,254.713623,-2881.217529,69.2864151,255.8336487,-2892.120361,69.54193115,260.9650879,-2929.191895,63.52475739,261.6109924,-2945.715088,68.34394836,262.2320862,-2937.533203
68.48962402,257.8460388,-2901.37915,64.23950958,253.8294678,-2882.14209,69.49789429,255.239563,-2893.045898,69.40493012,261.3432007,-2929.97168,63.26697922,262.4130859,-2946.409668,68.15577698,262.8242798,-2938.258789
68.65375519,257.467865,-2902.306885,64.58795166,252.931015,-2883.156006,69.72633362,254.6283722,-2894.065918,69.26051331,261.734314,-2930.808838,62.97048187,263.2802429,-2947.147461,67.96470642,263.4376221,-2939.015869
68.79728699,257.1178894,-2903.298096,64.95264435,252.0403748,-2884.24292,69.96009827,254.0202942,-2895.14917,69.1100769,262.1296692,-2931.685303,62.66784668,264.1450195,-2947.898926,67.77228546,264.0577698,-2939.80957
68.9512558,256.7757263,-2904.38208,65.26721191,251.21492,-2885.445557,70.17326355,253.4456482,-2896.333984,68.99951172,262.4935303,-2932.642334,62.42261124,264.9527588,-2948.73584,67.6012497,264.6405945,-2940.699463
69.23183441,256.4444275,-2905.699219,65.78541565,250.4782715,-2886.849609,70.53623962,252.9255981,-2897.739258,68.97076416,262.7991638,-2933.824951,62.22719193,265.6584778,-2949.771973,67.49266052,265.1713562,-2941.815186
69.67173004,256.1231689,-2907.272705,66.53939056,249.7485199,-2888.493164,71.1111145,252.403717,-2899.403564,68.98800659,263.0946655,-2935.228271,61.95724487,266.37854,-2950.993164,67.3538208,265.6931458,-2943.138672
