Number of frames: 2500
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z
108,61.796432495,252.726791382,-2919.722900391,58.196041107,245.752578735,-2901.292968750,62.472072601,247.705566406,-2912.313232422,60.904720306,262.734954834,-2946.810546875,54.106788635,269.856201172,-2961.255859375,59.595298767,266.540710449,-2954.183349609,
109,60.730255127,252.735610962,-2919.714599609,57.043460846,245.967300415,-2901.221923828,61.383785248,247.724533081,-2912.282470703,59.916931152,262.619293213,-2946.853027344,53.241783142,269.868896484,-2961.280761719,58.681434631,266.424102783,-2954.232910156,
110,59.605091095,252.738327026,-2919.705566406,55.868663788,246.224563599,-2901.120605469,60.136398315,247.778564453,-2912.245849609,58.858894348,262.442626953,-2946.905517578,52.285049438,269.787658691,-2961.337158203,57.682048798,266.239227295,-2954.305175781,
111,58.453071594,252.801895142,-2919.738525391,54.601001740,246.651489258,-2901.050781250,58.847797394,247.924041748,-2912.223632813,57.806964874,262.154876709,-2947.069580078,51.365421295,269.484558105,-2961.557373047,56.691173553,265.872009277,-2954.508056641,
112,57.249454498,252.830596924,-2919.900390625,53.393337250,247.120819092,-2901.071289063,57.622779846,248.081466675,-2912.300781250,56.718639374,261.726379395,-2947.391601563,50.365375519,268.928894043,-2961.982910156,55.632148743,265.319915771,-2954.896240234,
113,56.121612549,252.852157593,-2920.232910156,52.315341949,247.602127075,-2901.246337891,56.439212799,248.250122070,-2912.541503906,55.603221893,261.206298828,-2947.883056641,49.269462585,268.231414795,-2962.585205078,54.514579773,264.662017822,-2955.453125000,
114,55.061180115,252.874786377,-2920.632324219,51.342746735,248.054336548,-2901.500000000,55.374507904,248.398101807,-2912.856689453,54.453556061,260.751312256,-2948.415771484,48.098960876,267.614959717,-2963.201171875,53.348934174,264.065338135,-2956.047851563,
115,53.958168030,252.911285400,-2920.969726563,50.308155060,248.501388550,-2901.722412109,54.250339508,248.577484131,-2913.122070313,53.277080536,260.329833984,-2948.880126953,46.924034119,267.021789551,-2963.732666016,52.163089752,263.506103516,-2956.559326172,
116,52.823707581,252.954605103,-2921.161865234,49.151302338,249.010681152,-2901.807617188,53.058265686,248.765884399,-2913.238769531,52.164299011,259.867370605,-2949.199218750,45.877178192,266.379058838,-2964.162109375,51.075901031,262.909606934,-2956.939208984,
117,51.667778015,253.009933472,-2921.235839844,47.901168823,249.515655518,-2901.812255859,51.868141174,248.963256836,-2913.227783203,51.108020782,259.397308350,-2949.389892578,44.930057526,265.733581543,-2964.483398438,50.072513580,262.308532715,-2957.194091797,
118,50.554313660,253.068572998,-2921.252197266,46.668426514,250.005187988,-2901.768798828,50.652061462,249.175033569,-2913.180664063,50.086711884,258.938140869,-2949.522949219,44.045017242,265.094116211,-2964.735107422,49.141902924,261.724639893,-2957.380371094,
119,49.542907715,253.085678101,-2921.298095703,45.591068268,250.427947998,-2901.758789063,49.637691498,249.339904785,-2913.145019531,49.166652679,258.420684814,-2949.675537109,43.247531891,264.352783203,-2965.007812500,48.294792175,261.073822021,-2957.582519531,
120,48.700794220,253.063385010,-2921.414550781,44.689483643,250.848983765,-2901.818115234,48.766582489,249.481750488,-2913.184814453,48.353225708,257.826202393,-2949.894775391,42.516071320,263.471099854,-2965.350097656,47.526557922,260.317352295,-2957.858886719,
121,47.925224304,253.014801025,-2921.580566406,43.894004822,251.230026245,-2901.936523438,47.976543427,249.607681274,-2913.277587891,47.577800751,257.176696777,-2950.145996094,41.760375977,262.522796631,-2965.715820313,46.761169434,259.504119873,-2958.164062500,
122,47.139469147,252.937423706,-2921.657470703,43.106811523,251.586532593,-2901.970703125,47.175556183,249.705871582,-2913.294921875,46.791313171,256.518280029,-2950.299316406,40.977928162,261.570037842,-2965.971679688,45.966682434,258.677337646,-2958.363769531,
123,46.264217377,252.825363159,-2921.511962891,42.205554962,251.918243408,-2901.800292969,46.245056152,249.763916016,-2913.092041016,45.982971191,255.832077026,-2950.216064453,40.197643280,260.597625732,-2965.995849609,45.158325195,257.817352295,-2958.325927734,
124,45.246879578,252.640304565,-2921.063964844,41.100845337,252.163848877,-2901.350341797,45.152301788,249.755554199,-2912.594970703,45.088916779,255.106369019,-2949.832519531,39.438591003,259.580078125,-2965.723144531,44.336898804,256.913330078,-2957.985351563,
125,44.115631104,252.295669556,-2920.319091797,39.813159943,252.289016724,-2900.628662109,43.983570099,249.561660767,-2911.790283203,44.212882996,254.164520264,-2949.131591797,38.738430023,258.363708496,-2965.152832031,43.566795349,255.793502808,-2957.331542969,
126,43.008331299,251.576721191,-2919.350341797,38.517223358,252.114562988,-2899.692871094,42.761417389,249.039321899,-2910.764648438,43.454185486,252.747085571,-2948.180419922,38.207557678,256.663726807,-2964.360351563,42.926494598,254.183670044,-2956.428466797,
127,42.028625488,250.298782349,-2918.226074219,37.259132385,251.456787109,-2898.649414063,41.624858856,247.988922119,-2909.593017578,42.830348969,250.700561523,-2947.064697266,37.872539520,254.306701660,-2963.408447266,42.454498291,251.938568115,-2955.361083984,
128,41.117786407,248.439453125,-2917.027099609,36.167976379,250.259002686,-2897.523925781,40.540615082,246.346694946,-2908.350585938,42.221084595,248.066360474,-2945.847900391,37.564479828,251.439208984,-2962.344482422,41.981216431,249.135070801,-2954.183837891,
129,40.126625061,246.294860840,-2915.780517578,35.007980347,248.683883667,-2896.352539063,39.390720367,244.442306519,-2907.083740234,41.482372284,245.305725098,-2944.569824219,37.081802368,248.551361084,-2961.191162109,41.348419189,246.270294189,-2952.942871094,
130,39.055404663,244.216110229,-2914.519287109,33.800083160,246.934829712,-2895.159667969,38.247871399,242.441589355,-2905.808105469,40.532485962,242.867462158,-2943.291015625,36.337165833,246.055908203,-2959.973144531,40.490741730,243.760040283,-2951.682861328,
131,37.982498169,242.323867798,-2913.231201172,32.681522369,245.281341553,-2893.900878906,37.107101440,240.617187500,-2904.514648438,39.491527557,240.808837891,-2941.988769531,35.442939758,243.960388184,-2958.700439453,39.527297974,241.621765137,-2950.382080078,
132,36.889274597,240.718887329,-2911.854980469,31.555137634,243.917694092,-2892.576904297,35.942146301,239.123977661,-2903.141357422,38.534572601,238.944107056,-2940.592773438,34.615734100,241.984039307,-2957.346435547,38.615711212,239.680969238,-2948.992187500,
133,35.823986053,239.345550537,-2910.391357422,30.359651566,242.892990112,-2891.202148438,34.793830872,237.864669800,-2901.668945313,37.739200592,237.122833252,-2939.082519531,33.988655090,239.917831421,-2955.914062500,37.895969391,237.708358765,-2947.497314453,
134,34.855113983,238.111495972,-2908.937744141,29.209106445,242.120391846,-2889.884765625,33.700241089,236.828460693,-2900.213134766,37.422206879,235.577178955,-2937.417724609,33.540050507,237.762832642,-2954.489746094,37.333644867,235.690246582,-2945.983642578,
135,34.022079468,237.004562378,-2907.632812500,28.238889694,241.488662720,-2888.705078125,32.795696259,235.902786255,-2898.888671875,36.855854034,233.864624023,-2936.012695313,33.144565582,235.713012695,-2953.171875000,36.862762451,233.778396606,-2944.585205078,
136,33.362903595,236.108764648,-2906.519775391,27.505298615,240.966033936,-2887.694580078,32.128791809,235.118820190,-2897.763916016,36.347537994,232.438781738,-2934.812744141,32.703571320,234.004196167,-2952.034423828,36.359302521,232.210418701,-2943.398925781,
137,32.838516235,235.465881348,-2905.599609375,26.978002548,240.605743408,-2886.844238281,31.446786880,235.107757568,-2897.007080078,35.841815948,231.398056030,-2933.834716797,32.260093689,232.715499878,-2951.082031250,35.893299103,231.041336060,-2942.415527344,
138,32.462203979,235.103622437,-2904.836425781,26.560216904,240.499542236,-2886.141845703,31.048421860,234.852218628,-2896.237304688,35.435623169,230.683822632,-2933.006347656,31.878250122,231.754684448,-2950.272949219,35.529476166,230.192169189,-2941.592041016,
139,32.171726227,234.932220459,-2904.201660156,26.272192001,240.578826904,-2885.564208984,30.725545883,234.791503906,-2895.599853516,35.137229919,230.117065430,-2932.297851563,31.616621017,230.977493286,-2949.583984375,35.265518188,229.508239746,-2940.883056641,
140,31.973352432,234.872329712,-2903.687011719,26.053625107,240.793975830,-2885.132080078,30.509798050,234.855590820,-2895.083007813,34.885932922,229.695236206,-2931.712402344,31.401630402,230.313507080,-2949.010986328,35.036430359,228.965194702,-2940.296386719,
141,31.870147705,234.943817139,-2903.262695313,25.949268341,241.111557007,-2884.760986328,30.398540497,235.038619995,-2894.653076172,34.692729950,229.422485352,-2931.225097656,31.203750610,229.828231812,-2948.524414063,34.843902588,228.597808838,-2939.804199219,
142,31.842733383,235.173828125,-2902.832763672,25.951457977,241.527740479,-2884.384033203,30.370109558,235.373413086,-2894.224121094,34.577915192,229.366851807,-2930.734130859,31.056884766,229.602264404,-2948.037353516,34.718196869,228.458847046,-2939.310791016,
143,31.797309875,235.667266846,-2902.322021484,25.890537262,242.192214966,-2883.927978516,30.353677750,235.942779541,-2893.711181641,34.547821045,229.558288574,-2930.160888672,31.027040482,229.601806641,-2947.462646484,34.702358246,228.555755615,-2938.728515625,
144,31.735235214,236.355957031,-2901.748779297,25.766309738,243.074630737,-2883.443847656,30.277318954,236.746429443,-2893.142089844,34.616546631,229.918167114,-2929.495117188,31.135326385,229.724700928,-2946.808837891,34.778896332,228.800231934,-2938.062255859,
145,31.714677811,237.141693115,-2901.184570313,25.658483505,244.079177856,-2882.991455078,30.217901230,237.661422729,-2892.589355469,34.753349304,230.308731079,-2928.818115234,31.333456039,229.862167358,-2946.149169922,34.963867188,229.081649780,-2937.375244141,
146,31.788391113,237.882873535,-2900.700683594,25.615961075,245.057022095,-2882.620605469,30.258169174,238.534332275,-2892.124511719,34.921051025,230.716964722,-2928.232666016,31.561235428,229.988342285,-2945.570068359,35.151992798,229.355529785,-2936.778564453,
147,31.926395416,238.576599121,-2900.361816406,25.703586578,245.913665771,-2882.351562500,30.374982834,239.308151245,-2891.787353516,35.149345398,231.096099854,-2927.784912109,31.781415939,230.148193359,-2945.123779297,35.380863190,229.627899170,-2936.329101563,
148,32.136005402,239.170288086,-2900.129150391,25.914697647,246.622146606,-2882.164794922,30.614439011,239.942672729,-2891.549072266,35.375225067,231.457427979,-2927.479980469,31.978816986,230.343154907,-2944.807861328,35.592712402,229.918640137,-2936.019775391,
149,32.427894592,239.713516235,-2899.955566406,26.227626801,247.255401611,-2882.018798828,30.924831390,240.524597168,-2891.370117188,35.590526581,231.827453613,-2927.261718750,32.162158966,230.568923950,-2944.571533203,35.777412415,230.236984253,-2935.792968750,
150,32.725624084,240.293075562,-2899.795410156,26.545618057,247.932525635,-2881.878173828,31.243930817,241.163085938,-2891.207031250,35.858360291,232.260360718,-2927.051757813,32.379032135,230.862396240,-2944.343994141,36.033420563,230.604766846,-2935.577148438,
151,33.062526703,241.013092041,-2899.600585938,26.870275497,248.763610840,-2881.715820313,31.548387527,241.963638306,-2891.025634766,36.170200348,232.857986450,-2926.812744141,32.637104034,231.321701050,-2944.091064453,36.312255859,231.136856079,-2935.339843750,
152,33.371295929,241.989547729,-2899.377685547,27.122989655,249.824874878,-2881.545654297,31.856225967,243.003005981,-2890.814453125,36.528068542,233.681335449,-2926.541015625,33.012302399,231.975570679,-2943.800781250,36.701461792,231.893157959,-2935.049804688,
153,33.684143066,243.195251465,-2899.190673828,27.296491623,251.105133057,-2881.434570313,32.142578125,244.282058716,-2890.641357422,36.981956482,234.694152832,-2926.277587891,33.509323120,232.778701782,-2943.520751953,37.219562531,232.821807861,-2934.766113281,
154,34.039810181,244.499908447,-2899.140136719,27.484058380,252.505630493,-2881.477050781,32.451198578,245.672439575,-2890.605957031,37.441406250,235.759231567,-2926.136962891,34.028804779,233.589706421,-2943.353515625,37.758228302,233.791778564,-2934.602294922,
155,34.414382935,245.789337158,-2899.323974609,27.849431992,253.899642944,-2881.712402344,32.870590210,247.029129028,-2890.784667969,37.957599640,236.753005981,-2926.194580078,34.487869263,234.308776855,-2943.383056641,38.203128815,234.678756714,-2934.655517578,
156,34.941940308,246.960037231,-2899.671630859,28.370777130,255.210800171,-2882.114257813,33.416423798,248.303070068,-2891.131591797,38.432048798,237.657714844,-2926.433593750,34.852085114,234.949905396,-2943.578857422,38.600936890,235.497741699,-2934.878662109,
157,35.420547485,248.175903320,-2899.998779297,28.940925598,256.526123047,-2882.463134766,33.983078003,249.587219238,-2891.453857422,38.876430511,238.616180420,-2926.668945313,35.176116943,235.660140991,-2943.763427734,38.945522308,236.360977173,-2935.107910156,
158,35.821407318,249.371627808,-2900.124755859,29.273292542,257.774017334,-2882.631835938,34.406913757,250.826736450,-2891.585205078,39.344860077,239.615783691,-2926.719482422,35.638679504,236.450027466,-2943.774414063,39.414031982,237.267349243,-2935.143310547,
159,36.159584045,250.346084595,-2899.997802734,29.507352829,258.762817383,-2882.566894531,34.736000061,251.831604004,-2891.469238281,39.831310272,240.417037964,-2926.517333984,36.182407379,237.076522827,-2943.547851563,39.961212158,238.001602173,-2934.922363281,
160,36.479728699,250.942382813,-2899.630859375,29.734373093,259.384735107,-2882.266601563,35.022808075,252.470642090,-2891.117431641,40.353900909,240.870452881,-2926.077148438,36.758506775,237.423156738,-2943.106689453,40.536102295,238.424819946,-2934.471923828,
161,36.870838165,251.163635254,-2899.064208984,29.986001968,259.618103027,-2881.750244141,35.353118896,252.719848633,-2890.568115234,40.854850769,241.038879395,-2925.474853516,37.348423004,237.535095215,-2942.504882813,41.104122162,238.581192017,-2933.864746094,
162,37.257747650,251.160995483,-2898.406250000,30.279712677,259.603271484,-2881.115722656,35.698375702,252.717544556,-2889.916992188,41.362918854,241.024642944,-2924.799560547,37.933639526,237.502426147,-2941.835937500,41.648792267,238.570831299,-2933.187255859,
163,37.648212433,251.127838135,-2897.805175781,30.585594177,259.550415039,-2880.548095703,36.078815460,252.673004150,-2889.319580078,41.816043854,240.974609375,-2924.182861328,38.466297150,237.383483887,-2941.209716797,42.180690765,238.501449585,-2932.557617188,
164,38.092617035,251.176818848,-2897.380615234,30.923860550,259.572570801,-2880.132812500,36.504966736,252.734466553,-2888.898437500,42.294357300,240.975891113,-2923.729980469,38.935962677,237.283096313,-2940.736083984,42.670307159,238.482467651,-2932.102050781,
165,38.593311310,251.284301758,-2897.143798828,31.419954300,259.659667969,-2879.888183594,37.024795532,252.862670898,-2888.657958984,42.757976532,241.032379150,-2923.472412109,39.343238831,237.218383789,-2940.443847656,43.074123383,238.505401611,-2931.845458984,
166,39.133865356,251.410049438,-2897.041992188,32.008674622,259.776031494,-2879.759033203,37.644237518,252.991333008,-2888.540527344,43.259403229,241.109390259,-2923.349365234,39.731056213,237.173934937,-2940.285888672,43.543731689,238.541870117,-2931.713867188,
167,39.705196381,251.540466309,-2897.022705078,32.678871155,259.890655518,-2879.700195313,38.329113007,253.119857788,-2888.501708984,43.810283661,241.177825928,-2923.302978516,40.126487732,237.136917114,-2940.207275391,44.006469727,238.577514648,-2931.666748047,
168,40.332031250,251.678161621,-2897.019287109,33.406860352,260.017059326,-2879.664550781,39.046306610,253.281799316,-2888.490722656,44.361011505,241.266555786,-2923.291503906,40.569110870,237.130661011,-2940.154785156,44.452602386,238.644287109,-2931.659423828,
169,40.992866516,251.868881226,-2896.989990234,34.135852814,260.180084229,-2879.598144531,39.767166138,253.480712891,-2888.451904297,44.942913055,241.442779541,-2923.268066406,41.035610199,237.221298218,-2940.093994141,44.983097076,238.798522949,-2931.630859375,
170,41.632476807,252.158859253,-2896.893066406,34.816753387,260.412048340,-2879.457763672,40.436271667,253.770355225,-2888.349609375,45.536125183,241.753601074,-2923.186523438,41.547931671,237.461196899,-2939.981201172,45.549549103,239.098052979,-2931.546386719,
171,42.238254547,252.552505493,-2896.699462891,35.397300720,260.721496582,-2879.228027344,41.042995453,254.166824341,-2888.153808594,46.118560791,242.233749390,-2923.024169922,42.111568451,237.908020020,-2939.803466797,46.129711151,239.574569702,-2931.383789063,
172,42.806888580,253.002975464,-2896.436035156,35.893802643,261.043701172,-2878.946289063,41.599193573,254.599624634,-2887.895751953,46.757972717,242.794570923,-2922.797363281,42.763351440,238.447906494,-2939.576416016,46.798263550,240.150604248,-2931.163818359,
